targetid,field,ra,dec,z,zerr,spectype,flux_r,flux_g,comoving_mpc
39089837411735909,DESI-XMMLSS-v2.0,35.791079,-6.784603,1.310406,0.000335,QSO,,,4103.81
39089837411735868,DESI-XMMLSS-v2.0,35.729863,-6.714761,0.746921,0.000091,GALAXY,,,2711.04
39089837411735850,DESI-XMMLSS-v2.0,35.711812,-6.796216,0.260011,0.000043,GALAXY,,,1073.18
39089837411733263,DESI-XMMLSS-v2.0,35.690426,-6.726572,1.074082,0.000091,GALAXY,,,3574.24
39089837411733260,DESI-XMMLSS-v2.0,35.686511,-6.743223,0.757935,0.000006,GALAXY,,,2742.86
39089837411735971,DESI-XMMLSS-v2.0,35.894254,-6.704709,0.636811,0.000016,GALAXY,,,2381.06
39089837411735898,DESI-XMMLSS-v2.0,35.778300,-6.705685,1.216912,0.000081,GALAXY,,,3903.41
43977290534965683,DESI-XMMLSS-v2.0,35.918687,-6.723290,0.491219,0.000010,GALAXY,,,1908.34
39089837411739616,DESI-XMMLSS-v2.0,35.967042,-6.675031,1.828425,0.000455,QSO,,,5056.60
39089837411735958,DESI-XMMLSS-v2.0,35.868219,-6.647540,0.603237,0.000098,GALAXY,,,2274.61
39089837411735935,DESI-XMMLSS-v2.0,35.831829,-6.768639,2.393850,0.000545,QSO,,,5859.38
39089837411735957,DESI-XMMLSS-v2.0,35.868039,-6.744280,1.099909,0.000038,GALAXY,,,3636.09
39089837411735986,DESI-XMMLSS-v2.0,35.914455,-6.773268,0.600829,0.000094,GALAXY,,,2268.28
39089837411729271,DESI-XMMLSS-v2.0,34.651937,-6.754681,1.045694,0.000222,QSO,,,3506.59
39089837411737914,DESI-XMMLSS-v2.0,35.509697,-6.319811,0.834905,0.000118,GALAXY,,,2959.90
39089837411736875,DESI-XMMLSS-v2.0,35.430084,-6.286782,0.767088,0.000140,GALAXY,,,2768.75
39089837453634925,DESI-XMMLSS-v2.0,35.370487,-6.193762,1.180128,0.000059,GALAXY,,,3820.76
39089837453635377,DESI-XMMLSS-v2.0,35.403046,-6.214514,1.305320,0.000102,GALAXY,,,4093.29
39089837453635339,DESI-XMMLSS-v2.0,35.349638,-6.177657,0.736128,0.000037,GALAXY,,,2679.01
39089837453632218,DESI-XMMLSS-v2.0,35.357962,-6.194888,0.629781,0.000019,GALAXY,,,2359.32
39089837453631421,DESI-XMMLSS-v2.0,35.253747,-6.088923,0.515896,0.000005,GALAXY,,,1992.22
39089837453633489,DESI-XMMLSS-v2.0,35.375201,-6.260651,0.614513,0.000006,GALAXY,,,2312.42
39089837453632006,DESI-XMMLSS-v2.0,35.412125,-6.262036,0.587070,0.000039,GALAXY,,,2223.76
39089837453633397,DESI-XMMLSS-v2.0,35.328342,-6.205106,0.518868,0.000039,GALAXY,,,2002.20
39089837453634575,DESI-XMMLSS-v2.0,35.340576,-6.226111,0.837881,0.000046,GALAXY,,,2968.15
39089837453634497,DESI-XMMLSS-v2.0,35.490817,-6.272351,0.657819,0.000004,GALAXY,,,2445.74
39089837453632287,DESI-XMMLSS-v2.0,35.224107,-6.108764,0.543684,0.000027,GALAXY,,,2084.69
39089837453634132,DESI-XMMLSS-v2.0,35.449199,-6.260346,0.962659,0.000029,GALAXY,,,3299.54
39089837453632948,DESI-XMMLSS-v2.0,35.300307,-6.207302,0.513029,0.000046,GALAXY,,,1982.22
39089837453633609,DESI-XMMLSS-v2.0,35.287646,-6.113995,1.228923,0.000090,GALAXY,,,3929.85
39089837453631514,DESI-XMMLSS-v2.0,35.391599,-6.236356,0.658581,0.000017,GALAXY,,,2448.80
39089837453634083,DESI-XMMLSS-v2.0,35.491585,-6.284047,0.816755,0.000068,GALAXY,,,2910.05
39089837453634694,DESI-XMMLSS-v2.0,35.517726,-6.302142,0.962046,0.000052,GALAXY,,,3296.98
39089837453632055,DESI-XMMLSS-v2.0,35.446970,-6.287091,0.739137,0.000072,GALAXY,,,2687.76
39089837453635375,DESI-XMMLSS-v2.0,35.234195,-6.070108,0.815799,0.000070,GALAXY,,,2907.26
39089837453632798,DESI-XMMLSS-v2.0,35.314652,-6.236868,0.432402,0.000005,GALAXY,,,1705.46
39089837453634373,DESI-XMMLSS-v2.0,35.258640,-6.152190,0.173543,0.000030,GALAXY,,,733.78
39089837453631626,DESI-XMMLSS-v2.0,35.475281,-6.330734,1.085621,0.000079,GALAXY,,,3602.90
39089837453632826,DESI-XMMLSS-v2.0,35.549054,-6.331750,0.773854,0.000062,GALAXY,,,2788.78
39089837453632805,DESI-XMMLSS-v2.0,35.443050,-6.333415,1.051938,0.000131,GALAXY,,,3521.18
39089837453634121,DESI-XMMLSS-v2.0,35.560656,-6.341620,0.518287,0.000036,GALAXY,,,1998.87
39089837453634317,DESI-XMMLSS-v2.0,35.213618,-6.061188,0.883811,0.000102,GALAXY,,,3092.94
39089837453635443,DESI-XMMLSS-v2.0,35.370551,-6.231601,0.773724,0.000077,GALAXY,,,2788.78
39089837453634144,DESI-XMMLSS-v2.0,35.270942,-6.170725,0.731215,0.000026,GALAXY,,,2664.38
39089837453634205,DESI-XMMLSS-v2.0,35.306482,-6.188566,1.057442,0.000120,GALAXY,,,3533.30
39089837453635156,DESI-XMMLSS-v2.0,35.337851,-6.253873,0.933173,0.000061,GALAXY,,,3222.21
39089837453635741,DESI-XMMLSS-v2.0,35.500233,-6.363848,0.754381,0.000063,GALAXY,,,2731.31
39089837453632604,DESI-XMMLSS-v2.0,35.521852,-6.296353,0.963046,0.000175,GALAXY,,,3299.54
39089837453633770,DESI-XMMLSS-v2.0,35.506943,-6.316050,0.835450,0.000111,GALAXY,,,2959.90
39089837453631157,DESI-XMMLSS-v2.0,35.584562,-6.356627,1.349364,0.000036,GALAXY,,,4184.86
39089837453635130,DESI-XMMLSS-v2.0,35.251118,-6.123785,1.311018,0.000081,GALAXY,,,4105.91
39089837453633175,DESI-XMMLSS-v2.0,35.300100,-6.154862,0.809531,0.000041,GALAXY,,,2890.52
39089837453635654,DESI-XMMLSS-v2.0,35.242880,-6.191655,0.522648,0.000122,GALAXY,,,2015.48
39089837453632391,DESI-XMMLSS-v2.0,35.425415,-6.285661,1.034778,0.000194,GALAXY,,,3479.72
39089837453635198,DESI-XMMLSS-v2.0,35.451170,-6.301170,0.965565,0.000037,GALAXY,,,3307.20
39089837453635254,DESI-XMMLSS-v2.0,35.600339,-6.415652,0.483291,0.000014,GALAXY,,,1881.24
39089837453630993,DESI-XMMLSS-v2.0,35.549952,-6.393702,0.656971,0.000032,GALAXY,,,2442.68
39089837453633165,DESI-XMMLSS-v2.0,35.473324,-6.362168,0.781023,0.000120,GALAXY,,,2808.73
39089837453634411,DESI-XMMLSS-v2.0,35.588702,-6.394252,0.684412,0.000023,GALAXY,,,2524.70
39089837453633218,DESI-XMMLSS-v2.0,35.517023,-6.333929,0.776637,0.000179,GALAXY,,,2797.34
39089837453633503,DESI-XMMLSS-v2.0,35.337839,-6.180754,1.385169,0.000021,GALAXY,,,4258.17
39089837453631577,DESI-XMMLSS-v2.0,35.274617,-6.238498,0.546969,0.000004,GALAXY,,,2094.51
39089837453631602,DESI-XMMLSS-v2.0,35.476465,-6.386679,0.710878,0.000027,GALAXY,,,2605.42
39089837453633252,DESI-XMMLSS-v2.0,35.406262,-6.232806,0.756654,0.000023,GALAXY,,,2739.98
39089837453635226,DESI-XMMLSS-v2.0,35.401090,-6.274416,0.653638,0.000031,GALAXY,,,2433.48
39089837453635160,DESI-XMMLSS-v2.0,35.598359,-6.386887,0.482769,0.000016,GALAXY,,,1881.24
39089837453633678,DESI-XMMLSS-v2.0,35.632933,-6.406087,0.684758,0.000008,GALAXY,,,2527.71
39089837453635201,DESI-XMMLSS-v2.0,35.328533,-6.141208,0.682534,0.000007,GALAXY,,,2521.69
39089837453635518,DESI-XMMLSS-v2.0,35.396243,-6.215126,0.755820,0.000077,GALAXY,,,2737.09
39089837453631919,DESI-XMMLSS-v2.0,35.496899,-6.385568,0.755916,0.000025,GALAXY,,,2737.09
39089837453635203,DESI-XMMLSS-v2.0,35.554500,-6.414219,0.523461,0.000021,GALAXY,,,2015.48
39089837453635728,DESI-XMMLSS-v2.0,35.484844,-6.264439,0.515897,0.000072,GALAXY,,,1992.22
39089837453633284,DESI-XMMLSS-v2.0,35.415450,-6.254835,1.361823,0.000173,GALAXY,,,4211.50
39089837453634438,DESI-XMMLSS-v2.0,35.348510,-6.269947,0.680339,0.000047,GALAXY,,,2512.63
39089837453632147,DESI-XMMLSS-v2.0,35.501679,-6.358534,0.522741,0.000099,GALAXY,,,2015.48
39089837453635069,DESI-XMMLSS-v2.0,35.391899,-6.236743,1.454078,0.000087,GALAXY,,,4394.81
39089837453634433,DESI-XMMLSS-v2.0,35.471290,-6.357140,0.523598,0.000070,GALAXY,,,2018.80
39089837453635233,DESI-XMMLSS-v2.0,35.568910,-6.380056,0.355446,0.000040,GALAXY,,,1430.01
39089837453632973,DESI-XMMLSS-v2.0,35.657809,-6.410523,1.174648,0.000073,GALAXY,,,3809.46
39089837453634194,DESI-XMMLSS-v2.0,35.553728,-6.374627,0.591552,0.000055,GALAXY,,,2239.70
39089837453633480,DESI-XMMLSS-v2.0,35.536379,-6.312111,0.306101,0.000017,GALAXY,,,1248.33
39089837453633445,DESI-XMMLSS-v2.0,35.569033,-6.357798,0.211245,0.000008,GALAXY,,,881.71
39089837453634066,DESI-XMMLSS-v2.0,35.243859,-6.215976,0.781334,0.000049,GALAXY,,,2808.73
39089837411737893,DESI-XMMLSS-v2.0,35.471810,-6.313285,1.411255,0.000115,GALAXY,,,4310.25
39089837411736765,DESI-XMMLSS-v2.0,35.299775,-6.158220,0.512863,0.000058,GALAXY,,,1982.22
39089837411736866,DESI-XMMLSS-v2.0,35.421698,-6.249122,0.833236,0.000103,GALAXY,,,2954.38
39089837411736818,DESI-XMMLSS-v2.0,35.370520,-6.265204,0.771051,0.000052,GALAXY,,,2780.20
39089837411736858,DESI-XMMLSS-v2.0,35.413580,-6.232152,1.036244,0.000028,GALAXY,,,3482.17
39089837411736842,DESI-XMMLSS-v2.0,35.394269,-6.304378,0.657594,0.000090,GALAXY,,,2445.74
39089837411733267,DESI-XMMLSS-v2.0,35.696408,-6.634742,0.861695,0.000201,GALAXY,,,3033.68
39089837411733168,DESI-XMMLSS-v2.0,35.543076,-6.734859,1.001565,0.000043,GALAXY,,,3398.07
39089837411735869,DESI-XMMLSS-v2.0,35.730080,-6.674259,1.217270,0.000065,GALAXY,,,3903.41
39089837411733219,DESI-XMMLSS-v2.0,35.627346,-6.755804,1.170267,0.000300,QSO,,,3798.13
39089837411733121,DESI-XMMLSS-v2.0,35.490091,-6.766235,1.416883,0.000054,GALAXY,,,4322.16
39089837411733250,DESI-XMMLSS-v2.0,35.672078,-6.675399,1.083605,0.000172,QSO,,,3598.13
39089837411733210,DESI-XMMLSS-v2.0,35.616864,-6.709553,1.374361,0.000351,QSO,,,4235.92
39089837411733931,DESI-XMMLSS-v2.0,35.429313,-6.774942,1.299996,0.000027,GALAXY,,,4082.75
39089837411736998,DESI-XMMLSS-v2.0,35.567402,-6.499820,0.393384,0.000071,GALAXY,,,1567.47
39089837411736996,DESI-XMMLSS-v2.0,35.565483,-6.587028,1.363623,0.000052,GALAXY,,,4215.58
39089837411733143,DESI-XMMLSS-v2.0,35.510183,-6.629248,0.772702,0.000122,GALAXY,,,2785.92
39089837411733943,DESI-XMMLSS-v2.0,35.445326,-6.735168,0.242967,0.000014,GALAXY,,,1007.33
39089837411736928,DESI-XMMLSS-v2.0,35.492205,-6.511496,1.117015,0.000033,GALAXY,,,3676.03
39089837411733118,DESI-XMMLSS-v2.0,35.484932,-6.724293,0.611443,0.000111,GALAXY,,,2299.85
39089837411733910,DESI-XMMLSS-v2.0,35.402060,-6.746186,0.831862,0.000011,GALAXY,,,2951.63
39089837411733163,DESI-XMMLSS-v2.0,35.537031,-6.630946,1.445252,0.000408,QSO,,,4377.27
39089837411736933,DESI-XMMLSS-v2.0,35.493886,-6.612979,1.011325,0.000109,GALAXY,,,3420.49
39089837411736907,DESI-XMMLSS-v2.0,35.470754,-6.579422,0.620441,0.000094,GALAXY,,,2328.10
39089837411736898,DESI-XMMLSS-v2.0,35.463673,-6.610005,0.758919,0.000004,GALAXY,,,2745.75
39089837411736943,DESI-XMMLSS-v2.0,35.500408,-6.530034,1.852488,0.000668,QSO,,,5095.03
39089837411733152,DESI-XMMLSS-v2.0,35.520797,-6.697003,1.073588,0.000153,GALAXY,,,3574.24
39089837411733172,DESI-XMMLSS-v2.0,35.545454,-6.656536,0.310210,0.000009,GALAXY,,,1263.35
39089837411733933,DESI-XMMLSS-v2.0,35.435100,-6.694119,0.836186,0.000195,GALAXY,,,2962.65
39089837411733078,DESI-XMMLSS-v2.0,35.452087,-6.629545,0.749066,0.000079,GALAXY,,,2716.84
39089837411737074,DESI-XMMLSS-v2.0,35.678594,-6.516206,1.004934,0.000028,GALAXY,,,3405.56
39089837411731719,DESI-XMMLSS-v2.0,35.809286,-6.561572,1.538107,0.000197,GALAXY,,,4554.58
39089837411731699,DESI-XMMLSS-v2.0,35.780923,-6.585906,1.783454,0.000880,QSO,,,4983.34
39089837411737016,DESI-XMMLSS-v2.0,35.587592,-6.470217,1.494269,0.000078,GALAXY,,,4471.76
39089837411731673,DESI-XMMLSS-v2.0,35.753349,-6.491030,0.976990,0.000156,GALAXY,,,3335.17
39089837411737062,DESI-XMMLSS-v2.0,35.655620,-6.613596,1.314695,0.000099,GALAXY,,,4114.30
39089837411737027,DESI-XMMLSS-v2.0,35.598748,-6.527824,1.452111,0.000031,GALAXY,,,4390.92
39089837411731664,DESI-XMMLSS-v2.0,35.743837,-6.521900,0.899365,0.000019,GALAXY,,,3132.91
39089837411736968,DESI-XMMLSS-v2.0,35.526570,-6.450113,1.172489,0.000079,GALAXY,,,3802.67
39089837411737032,DESI-XMMLSS-v2.0,35.603428,-6.440784,1.652004,0.000552,QSO,,,4760.64
39089837411736945,DESI-XMMLSS-v2.0,35.502470,-6.433468,1.218574,0.000984,QSO,,,3907.83
39089837411736967,DESI-XMMLSS-v2.0,35.525708,-6.401624,0.657486,0.000086,GALAXY,,,2442.68
39089837411734705,DESI-XMMLSS-v2.0,35.138644,-6.238375,1.564881,0.000110,GALAXY,,,4604.47
39089837411736600,DESI-XMMLSS-v2.0,35.086760,-6.066551,1.264048,0.000534,QSO,,,4005.97
39089837411736676,DESI-XMMLSS-v2.0,35.200231,-6.236479,1.345032,0.000041,GALAXY,,,4176.62
39089837411734628,DESI-XMMLSS-v2.0,35.060272,-6.205220,0.894191,0.000091,GALAXY,,,3119.63
39089837411732590,DESI-XMMLSS-v2.0,35.164636,-6.088578,1.730440,0.000168,QSO,,,4894.97
39089837411732642,DESI-XMMLSS-v2.0,35.225558,-6.124382,0.546955,0.000100,GALAXY,,,2094.51
39089837411734644,DESI-XMMLSS-v2.0,35.073383,-6.185118,0.497495,0.000080,GALAXY,,,1928.59
39089837411734612,DESI-XMMLSS-v2.0,35.037412,-6.132055,0.777051,0.000094,GALAXY,,,2797.34
39089837411736595,DESI-XMMLSS-v2.0,35.081753,-6.124986,0.541401,0.000033,QSO,,,2074.86
39089837411732575,DESI-XMMLSS-v2.0,35.149119,-6.057001,0.873131,0.000112,GALAXY,,,3063.41
39089837411734721,DESI-XMMLSS-v2.0,35.153406,-6.147830,1.802687,0.000748,QSO,,,5016.09
39089837411734754,DESI-XMMLSS-v2.0,35.193790,-6.163905,0.546098,0.000065,GALAXY,,,2091.24
39089837411736593,DESI-XMMLSS-v2.0,35.081694,-6.050091,0.651922,0.000059,GALAXY,,,2427.34
39089837411736674,DESI-XMMLSS-v2.0,35.198357,-6.201580,0.886026,0.000007,GALAXY,,,3098.29
39089837411736657,DESI-XMMLSS-v2.0,35.139485,-6.006151,1.689145,0.000155,QSO,,,4825.01
39089837411732616,DESI-XMMLSS-v2.0,35.186126,-6.028522,1.153736,0.000082,GALAXY,,,3761.66
39089837411736647,DESI-XMMLSS-v2.0,35.129354,-6.115671,0.655188,0.000095,GALAXY,,,2436.55
39089837411736557,DESI-XMMLSS-v2.0,35.045953,-6.101308,1.202144,0.000053,GALAXY,,,3870.11
39089837453632680,DESI-XMMLSS-v2.0,35.175545,-6.121427,1.499296,0.000134,GALAXY,,,4481.27
39089837453635026,DESI-XMMLSS-v2.0,35.051041,-6.099445,0.513981,0.000075,GALAXY,,,1985.55
39089837453634849,DESI-XMMLSS-v2.0,35.149417,-6.036023,1.243144,0.000042,GALAXY,,,3960.47
39089837453635692,DESI-XMMLSS-v2.0,35.114351,-6.122903,1.098526,0.000011,GALAXY,,,3633.72
39089837453634943,DESI-XMMLSS-v2.0,35.168752,-6.065962,0.547639,0.000009,GALAXY,,,2097.78
39089837453633374,DESI-XMMLSS-v2.0,35.105304,-6.062933,0.674921,0.000005,GALAXY,,,2497.51
39627640545478241,DESI-XMMLSS-v2.0,35.186176,-6.012923,0.000049,0.000002,STAR,,,0.00
39089837453631029,DESI-XMMLSS-v2.0,35.184169,-6.038946,0.872977,0.000042,GALAXY,,,3063.41
39089837453632377,DESI-XMMLSS-v2.0,34.991530,-6.121085,0.887943,0.000016,GALAXY,,,3103.64
39089837453633061,DESI-XMMLSS-v2.0,35.081502,-6.152205,0.759265,0.000015,GALAXY,,,2745.75
39089837453632003,DESI-XMMLSS-v2.0,35.109843,-6.176179,0.838578,0.000133,GALAXY,,,2970.90
39089837453633578,DESI-XMMLSS-v2.0,34.949584,-6.166502,0.301827,0.000006,GALAXY,,,1233.28
39089837453631466,DESI-XMMLSS-v2.0,35.008372,-6.162466,0.774752,0.000033,GALAXY,,,2791.64
39089837453632083,DESI-XMMLSS-v2.0,35.037195,-6.173153,0.696755,0.000022,GALAXY,,,2563.73
39089837453634774,DESI-XMMLSS-v2.0,35.052458,-6.200838,0.890885,0.000080,GALAXY,,,3111.64
39089837453631268,DESI-XMMLSS-v2.0,34.995556,-6.171474,0.602838,0.000021,GALAXY,,,2274.61
39089837453631091,DESI-XMMLSS-v2.0,35.016514,-6.216363,0.945863,0.000068,GALAXY,,,3255.89
39089837453633478,DESI-XMMLSS-v2.0,35.046112,-6.231070,0.901064,0.000117,GALAXY,,,3138.21
39089837453632584,DESI-XMMLSS-v2.0,35.092212,-6.218567,0.892978,0.000105,GALAXY,,,3116.97
39089837453635513,DESI-XMMLSS-v2.0,34.930632,-6.209752,0.645800,0.000111,GALAXY,,,2408.88
39089837453632155,DESI-XMMLSS-v2.0,34.927020,-6.180151,0.301586,0.000014,GALAXY,,,1233.28
39089837453634624,DESI-XMMLSS-v2.0,35.052653,-6.266958,1.046939,0.000077,GALAXY,,,3509.03
39089837453632548,DESI-XMMLSS-v2.0,35.099962,-6.241958,1.329995,0.000019,GALAXY,,,4145.59
39089837453634739,DESI-XMMLSS-v2.0,34.953230,-6.223982,1.133546,0.000062,GALAXY,,,3715.60
39089837453635482,DESI-XMMLSS-v2.0,34.956244,-6.188041,0.656351,0.000050,GALAXY,,,2439.61
39089837453635410,DESI-XMMLSS-v2.0,35.056225,-6.177286,0.525245,0.000016,GALAXY,,,2022.11
39089837453633993,DESI-XMMLSS-v2.0,35.094376,-6.270017,0.391525,0.000005,GALAXY,,,1563.89
39627634535040074,DESI-XMMLSS-v2.0,34.977984,-6.273686,0.000394,0.000002,STAR,,,0.00
39089837453631280,DESI-XMMLSS-v2.0,35.129664,-6.152964,0.934401,0.000017,GALAXY,,,3224.81
39089837453632368,DESI-XMMLSS-v2.0,35.007058,-6.272676,0.778486,0.000066,GALAXY,,,2800.19
39089837453635176,DESI-XMMLSS-v2.0,34.920826,-6.216624,0.589040,0.000043,GALAXY,,,2230.14
39089837453631939,DESI-XMMLSS-v2.0,35.083376,-6.238791,0.157575,0.000057,GALAXY,,,668.92
39089837453631447,DESI-XMMLSS-v2.0,35.135193,-6.198352,0.523662,0.000009,GALAXY,,,2018.80
39089837453631339,DESI-XMMLSS-v2.0,35.174400,-6.204872,0.590640,0.000021,GALAXY,,,2236.52
39089837453633186,DESI-XMMLSS-v2.0,35.193317,-6.186494,0.884346,0.000064,GALAXY,,,3092.94
39089837453634444,DESI-XMMLSS-v2.0,35.110974,-6.277868,0.155887,0.000009,GALAXY,,,660.77
39089837453635213,DESI-XMMLSS-v2.0,35.116880,-6.234536,0.443838,0.000026,GALAXY,,,1747.29
39089837453631958,DESI-XMMLSS-v2.0,35.196337,-6.143348,0.000023,0.000021,STAR,,,0.00
39089837453633862,DESI-XMMLSS-v2.0,35.158266,-6.240832,0.818261,0.000046,GALAXY,,,2912.83
39089837453634042,DESI-XMMLSS-v2.0,35.185055,-6.223195,0.657625,0.000016,GALAXY,,,2445.74
39089837453634407,DESI-XMMLSS-v2.0,35.115152,-6.170958,0.790098,0.000077,GALAXY,,,2834.27
39089837453631584,DESI-XMMLSS-v2.0,35.150220,-6.292410,0.492019,0.000005,GALAXY,,,1911.72
39089837453634099,DESI-XMMLSS-v2.0,35.108537,-6.211797,0.659851,0.000014,GALAXY,,,2451.85
39089837453634841,DESI-XMMLSS-v2.0,35.108796,-6.201593,0.889116,0.000129,GALAXY,,,3106.31
39089837453632202,DESI-XMMLSS-v2.0,34.952609,-6.229331,0.512210,0.000066,GALAXY,,,1978.88
39089837453632681,DESI-XMMLSS-v2.0,34.970209,-6.207079,0.906653,0.000048,GALAXY,,,3154.08
39089837453632269,DESI-XMMLSS-v2.0,35.201496,-6.060086,0.706020,0.000070,GALAXY,,,2590.57
39089837453634327,DESI-XMMLSS-v2.0,34.923634,-6.196130,1.084471,0.000117,GALAXY,,,3598.13
39089837453632290,DESI-XMMLSS-v2.0,35.222426,-6.230756,0.743923,0.000010,GALAXY,,,2702.32
39089837453632940,DESI-XMMLSS-v2.0,35.001213,-6.154722,0.514671,0.000029,GALAXY,,,1988.88
39089837453631680,DESI-XMMLSS-v2.0,35.089635,-6.290533,0.732961,0.000080,GALAXY,,,2670.23
39089837453631741,DESI-XMMLSS-v2.0,35.074695,-6.265678,1.014045,0.000050,GALAXY,,,3427.94
39089837453631575,DESI-XMMLSS-v2.0,35.163249,-6.211168,0.744198,0.000005,GALAXY,,,2702.32
39089837453631231,DESI-XMMLSS-v2.0,34.937577,-6.207657,0.896875,0.000107,GALAXY,,,3127.60
39089837453633327,DESI-XMMLSS-v2.0,35.143592,-6.159182,0.713649,0.000049,GALAXY,,,2614.31
39089837453631918,DESI-XMMLSS-v2.0,35.135699,-6.241673,0.749414,0.000019,GALAXY,,,2716.84
39089837453634427,DESI-XMMLSS-v2.0,35.079722,-6.235666,0.703114,0.000038,GALAXY,,,2581.64
39089837453631077,DESI-XMMLSS-v2.0,35.013623,-6.255099,0.514248,0.000039,GALAXY,,,1985.55
39089837453633090,DESI-XMMLSS-v2.0,35.119683,-6.217572,0.433714,0.000014,GALAXY,,,1712.45
39089837453633214,DESI-XMMLSS-v2.0,35.172007,-6.160293,0.795086,0.000055,GALAXY,,,2848.39
39089837453634011,DESI-XMMLSS-v2.0,35.266141,-6.088493,0.815419,0.000089,GALAXY,,,2904.47
39089837453631736,DESI-XMMLSS-v2.0,35.271018,-6.222590,0.091773,0.000013,GALAXY,,,395.71
39089837453634424,DESI-XMMLSS-v2.0,35.203346,-6.170575,0.220306,0.000012,GALAXY,,,917.26
39089837453634773,DESI-XMMLSS-v2.0,35.032496,-6.179613,0.736589,0.000042,GALAXY,,,2681.93
39089837453633956,DESI-XMMLSS-v2.0,35.034616,-6.232414,1.036047,0.000091,GALAXY,,,3482.17
39089837453633270,DESI-XMMLSS-v2.0,35.080307,-6.188639,0.525113,0.000020,GALAXY,,,2022.11
39089837453633308,DESI-XMMLSS-v2.0,35.213856,-6.176378,0.310198,0.000044,GALAXY,,,1263.35
39089837453631525,DESI-XMMLSS-v2.0,35.196614,-6.173687,1.176523,0.000070,GALAXY,,,3813.99
39089837453634742,DESI-XMMLSS-v2.0,35.255538,-6.104120,0.701828,0.000115,GALAXY,,,2578.66
39089837453632192,DESI-XMMLSS-v2.0,35.263782,-6.176010,0.772669,0.000038,GALAXY,,,2785.92
39089837453633171,DESI-XMMLSS-v2.0,35.299928,-6.201242,0.217231,0.000005,GALAXY,,,905.43
39089837453632731,DESI-XMMLSS-v2.0,35.232927,-6.066862,0.681381,0.000011,GALAXY,,,2515.65
39089837453631841,DESI-XMMLSS-v2.0,35.303942,-6.162759,0.645017,0.000070,GALAXY,,,2405.79
39089837411736732,DESI-XMMLSS-v2.0,35.261110,-6.210985,0.953865,0.000011,GALAXY,,,3276.48
39089837411734613,DESI-XMMLSS-v2.0,35.041274,-6.160424,1.132467,0.000031,GALAXY,,,3710.96
39089837411732611,DESI-XMMLSS-v2.0,35.182433,-6.079949,1.124442,0.000038,GALAXY,,,3692.37
39089837411734582,DESI-XMMLSS-v2.0,34.998530,-6.131339,1.324970,0.000080,GALAXY,,,4135.18
39089837411736735,DESI-XMMLSS-v2.0,35.261951,-6.188308,1.588461,0.000273,GALAXY,,,4646.44
39089837411736665,DESI-XMMLSS-v2.0,35.145461,-6.034120,0.931788,0.000318,GALAXY,,,3219.61
39089837411736561,DESI-XMMLSS-v2.0,35.053174,-6.079304,1.187983,0.000056,GALAXY,,,3838.78
39089837411734600,DESI-XMMLSS-v2.0,35.020582,-6.211602,0.899979,0.000157,GALAXY,,,3135.56
39089837411736633,DESI-XMMLSS-v2.0,35.116813,-6.084978,0.931879,0.000054,GALAXY,,,3219.61
39089837411734665,DESI-XMMLSS-v2.0,35.100517,-6.149076,1.310231,0.000339,QSO,,,4103.81
39089837411736606,DESI-XMMLSS-v2.0,35.093323,-6.116295,1.431873,0.000072,GALAXY,,,4351.78
39089837411724630,DESI-XMMLSS-v2.0,34.713189,-6.729440,0.829590,0.000117,GALAXY,,,2946.10
39089837411724637,DESI-XMMLSS-v2.0,34.725638,-6.764355,1.491636,0.000086,GALAXY,,,4467.95
39627622526750244,DESI-XMMLSS-v2.0,35.298765,-6.712221,0.000330,0.000003,STAR,,,0.00
39089837411733863,DESI-XMMLSS-v2.0,35.348704,-6.780213,0.679133,0.000116,GALAXY,,,2509.61
39089837411733791,DESI-XMMLSS-v2.0,35.256385,-6.738063,1.297751,0.000059,GALAXY,,,4078.52
39089837411729263,DESI-XMMLSS-v2.0,34.643226,-6.730344,1.450867,0.000114,GALAXY,,,4388.97
39089837411733840,DESI-XMMLSS-v2.0,35.319988,-6.795374,0.899423,0.000066,GALAXY,,,3132.91
39089837411733852,DESI-XMMLSS-v2.0,35.339120,-6.718010,0.663856,0.000201,GALAXY,,,2464.07
39089837411733831,DESI-XMMLSS-v2.0,35.310136,-6.780805,1.282070,0.000139,GALAXY,,,4044.55
39089837411737639,DESI-XMMLSS-v2.0,35.366778,-6.395659,0.433889,0.000065,GALAXY,,,1712.45
39089837411737644,DESI-XMMLSS-v2.0,35.373675,-6.432924,0.816136,0.000017,GALAXY,,,2907.26
39089837411737896,DESI-XMMLSS-v2.0,35.475892,-6.328250,1.565795,0.000333,QSO,,,4606.31
39089837411733011,DESI-XMMLSS-v2.0,35.129591,-6.422120,1.229537,0.000185,QSO,,,3932.04
39627628532990876,DESI-XMMLSS-v2.0,35.218089,-6.422679,0.000298,0.000007,STAR,,,0.00
39089837411737590,DESI-XMMLSS-v2.0,35.319463,-6.483585,0.526506,0.000081,GALAXY,,,2028.73
39089837411736772,DESI-XMMLSS-v2.0,35.305365,-6.309065,0.731640,0.000038,GALAXY,,,2667.31
39089837411736803,DESI-XMMLSS-v2.0,35.352869,-6.368061,0.838451,0.000116,GALAXY,,,2968.15
39089837411737604,DESI-XMMLSS-v2.0,35.330865,-6.425087,1.779126,0.000411,QSO,,,4976.75
39089837411736739,DESI-XMMLSS-v2.0,35.265932,-6.278476,0.964459,0.000032,GALAXY,,,3302.09
